地区,模型,月份,实际事件数,预测事件数
大洋洲,低阶SARIMA,2016-09-01,2,1.4532031721773424
大洋洲,低阶SARIMA,2016-10-01,0,1.4612528196848333
大洋洲,低阶SARIMA,2016-11-01,1,1.6627068121766198
大洋洲,低阶SARIMA,2016-12-01,1,1.8641607803634057
全球,季节朴素,2012-01-01,728,402.0
全球,季节朴素,2012-02-01,556,376.0
全球,季节朴素,2012-03-01,655,447.0
全球,季节朴素,2012-04-01,722,436.0
全球,季节朴素,2012-05-01,843,450.0
全球,季节朴素,2012-06-01,775,400.0
全球,季节朴素,2012-07-01,740,388.0
全球,季节朴素,2012-08-01,812,341.0
全球,季节朴素,2012-09-01,648,342.0
全球,季节朴素,2012-10-01,777,402.0
全球,季节朴素,2012-11-01,688,661.0
全球,季节朴素,2012-12-01,578,431.0
全球,季节朴素,2013-01-01,837,728.0
全球,季节朴素,2013-02-01,694,556.0
全球,季节朴素,2013-03-01,798,655.0
全球,季节朴素,2013-04-01,993,722.0
全球,季节朴素,2013-05-01,1106,843.0
全球,季节朴素,2013-06-01,857,775.0
全球,季节朴素,2013-07-01,1169,740.0
全球,季节朴素,2013-08-01,1037,812.0
全球,季节朴素,2013-09-01,955,648.0
全球,季节朴素,2013-10-01,1162,777.0
全球,季节朴素,2013-11-01,1214,688.0
全球,季节朴素,2013-12-01,1213,578.0
全球,季节朴素,2014-01-01,1358,837.0
全球,季节朴素,2014-02-01,1389,694.0
全球,季节朴素,2014-03-01,1522,798.0
全球,季节朴素,2014-04-01,1473,993.0
全球,季节朴素,2014-05-01,1673,1106.0
全球,季节朴素,2014-06-01,1404,857.0
全球,季节朴素,2014-07-01,1729,1169.0
全球,季节朴素,2014-08-01,1357,1037.0
全球,季节朴素,2014-09-01,1289,955.0
全球,季节朴素,2014-10-01,1329,1162.0
全球,季节朴素,2014-11-01,1232,1214.0
全球,季节朴素,2014-12-01,1148,1213.0
全球,季节朴素,2015-01-01,1534,1358.0
全球,季节朴素,2015-02-01,1295,1389.0
全球,季节朴素,2015-03-01,1183,1522.0
全球,季节朴素,2015-04-01,1277,1473.0
全球,季节朴素,2015-05-01,1316,1673.0
全球,季节朴素,2015-06-01,1168,1404.0
全球,季节朴素,2015-07-01,1263,1729.0
全球,季节朴素,2015-08-01,1290,1357.0
全球,季节朴素,2015-09-01,1107,1289.0
全球,季节朴素,2015-10-01,1269,1329.0
全球,季节朴素,2015-11-01,1172,1232.0
全球,季节朴素,2015-12-01,1091,1148.0
全球,季节朴素,2016-01-01,1162,1534.0
全球,季节朴素,2016-02-01,1153,1295.0
全球,季节朴素,2016-03-01,1145,1183.0
全球,季节朴素,2016-04-01,1120,1277.0
全球,季节朴素,2016-05-01,1353,1316.0
全球,季节朴素,2016-06-01,1156,1168.0
全球,季节朴素,2016-07-01,1114,1263.0
全球,季节朴素,2016-08-01,1162,1290.0
全球,季节朴素,2016-09-01,1045,1107.0
全球,季节朴素,2016-10-01,1140,1269.0
全球,季节朴素,2016-11-01,1114,1172.0
全球,季节朴素,2016-12-01,923,1091.0
全球,近12月均值,2012-01-01,728,423.0
全球,近12月均值,2012-02-01,556,423.0
全球,近12月均值,2012-03-01,655,423.0
全球,近12月均值,2012-04-01,722,423.0
全球,近12月均值,2012-05-01,843,423.0
全球,近12月均值,2012-06-01,775,423.0
全球,近12月均值,2012-07-01,740,423.0
全球,近12月均值,2012-08-01,812,423.0
全球,近12月均值,2012-09-01,648,423.0
全球,近12月均值,2012-10-01,777,423.0
全球,近12月均值,2012-11-01,688,423.0
全球,近12月均值,2012-12-01,578,423.0
全球,近12月均值,2013-01-01,837,710.1666666666666
全球,近12月均值,2013-02-01,694,710.1666666666666
全球,近12月均值,2013-03-01,798,710.1666666666666
全球,近12月均值,2013-04-01,993,710.1666666666666
全球,近12月均值,2013-05-01,1106,710.1666666666666
全球,近12月均值,2013-06-01,857,710.1666666666666
全球,近12月均值,2013-07-01,1169,710.1666666666666
全球,近12月均值,2013-08-01,1037,710.1666666666666
全球,近12月均值,2013-09-01,955,710.1666666666666
全球,近12月均值,2013-10-01,1162,710.1666666666666
全球,近12月均值,2013-11-01,1214,710.1666666666666
全球,近12月均值,2013-12-01,1213,710.1666666666666
全球,近12月均值,2014-01-01,1358,1002.9166666666666
全球,近12月均值,2014-02-01,1389,1002.9166666666666
全球,近12月均值,2014-03-01,1522,1002.9166666666666
全球,近12月均值,2014-04-01,1473,1002.9166666666666
全球,近12月均值,2014-05-01,1673,1002.9166666666666
全球,近12月均值,2014-06-01,1404,1002.9166666666666
全球,近12月均值,2014-07-01,1729,1002.9166666666666
全球,近12月均值,2014-08-01,1357,1002.9166666666666
全球,近12月均值,2014-09-01,1289,1002.9166666666666
全球,近12月均值,2014-10-01,1329,1002.9166666666666
全球,近12月均值,2014-11-01,1232,1002.9166666666666
全球,近12月均值,2014-12-01,1148,1002.9166666666666
全球,近12月均值,2015-01-01,1534,1408.5833333333333
全球,近12月均值,2015-02-01,1295,1408.5833333333333
全球,近12月均值,2015-03-01,1183,1408.5833333333333
全球,近12月均值,2015-04-01,1277,1408.5833333333333
全球,近12月均值,2015-05-01,1316,1408.5833333333333
全球,近12月均值,2015-06-01,1168,1408.5833333333333
全球,近12月均值,2015-07-01,1263,1408.5833333333333
全球,近12月均值,2015-08-01,1290,1408.5833333333333
全球,近12月均值,2015-09-01,1107,1408.5833333333333
全球,近12月均值,2015-10-01,1269,1408.5833333333333
全球,近12月均值,2015-11-01,1172,1408.5833333333333
全球,近12月均值,2015-12-01,1091,1408.5833333333333
全球,近12月均值,2016-01-01,1162,1247.0833333333333
全球,近12月均值,2016-02-01,1153,1247.0833333333333
全球,近12月均值,2016-03-01,1145,1247.0833333333333
全球,近12月均值,2016-04-01,1120,1247.0833333333333
全球,近12月均值,2016-05-01,1353,1247.0833333333333
全球,近12月均值,2016-06-01,1156,1247.0833333333333
全球,近12月均值,2016-07-01,1114,1247.0833333333333
全球,近12月均值,2016-08-01,1162,1247.0833333333333
全球,近12月均值,2016-09-01,1045,1247.0833333333333
全球,近12月均值,2016-10-01,1140,1247.0833333333333
全球,近12月均值,2016-11-01,1114,1247.0833333333333
全球,近12月均值,2016-12-01,923,1247.0833333333333
全球,阻尼季节ETS,2012-01-01,728,395.92111172960426
全球,阻尼季节ETS,2012-02-01,556,377.6942025934458
全球,阻尼季节ETS,2012-03-01,655,430.0065653803981
全球,阻尼季节ETS,2012-04-01,722,461.7610946803326
全球,阻尼季节ETS,2012-05-01,843,475.9797713025237
全球,阻尼季节ETS,2012-06-01,775,521.7483735742782
全球,阻尼季节ETS,2012-07-01,740,479.715897494235
全球,阻尼季节ETS,2012-08-01,812,431.80548959017614
全球,阻尼季节ETS,2012-09-01,648,396.4011620717273
全球,阻尼季节ETS,2012-10-01,777,435.3526001430951
全球,阻尼季节ETS,2012-11-01,688,543.6151085692677
全球,阻尼季节ETS,2012-12-01,578,413.71053393458254
全球,阻尼季节ETS,2013-01-01,837,677.6969954327675
全球,阻尼季节ETS,2013-02-01,694,610.0057932817609
全球,阻尼季节ETS,2013-03-01,798,682.367688882985
全球,阻尼季节ETS,2013-04-01,993,732.1395498264994
全球,阻尼季节ETS,2013-05-01,1106,772.6948736348172
全球,阻尼季节ETS,2013-06-01,857,731.6953486212669
全球,阻尼季节ETS,2013-07-01,1169,739.5558195349311
全球,阻尼季节ETS,2013-08-01,1037,713.6635716469614
全球,阻尼季节ETS,2013-09-01,955,649.1087233798636
全球,阻尼季节ETS,2013-10-01,1162,682.3128814486669
全球,阻尼季节ETS,2013-11-01,1214,729.7808063838157
全球,阻尼季节ETS,2013-12-01,1213,645.4686503128434
全球,阻尼季节ETS,2014-01-01,1358,1298.846198470516
全球,阻尼季节ETS,2014-02-01,1389,1266.5544323171928
全球,阻尼季节ETS,2014-03-01,1522,1349.618822453475
全球,阻尼季节ETS,2014-04-01,1473,1418.9862725903254
全球,阻尼季节ETS,2014-05-01,1673,1508.0541953442691
全球,阻尼季节ETS,2014-06-01,1404,1437.8496053610043
全球,阻尼季节ETS,2014-07-01,1729,1522.4808476750352
全球,阻尼季节ETS,2014-08-01,1357,1503.0017168511665
全球,阻尼季节ETS,2014-09-01,1289,1482.6973178479134
全球,阻尼季节ETS,2014-10-01,1329,1561.1070324946463
全球,阻尼季节ETS,2014-11-01,1232,1620.9208982574903
全球,阻尼季节ETS,2014-12-01,1148,1547.3421254035813
全球,阻尼季节ETS,2015-01-01,1534,1231.375958109843
全球,阻尼季节ETS,2015-02-01,1295,1121.809098728269
全球,阻尼季节ETS,2015-03-01,1183,1135.7012119287954
全球,阻尼季节ETS,2015-04-01,1277,1114.5483123167855
全球,阻尼季节ETS,2015-05-01,1316,1168.2417703396459
全球,阻尼季节ETS,2015-06-01,1168,965.796023283928
全球,阻尼季节ETS,2015-07-01,1263,1030.397262696221
全球,阻尼季节ETS,2015-08-01,1290,899.6587656422665
全球,阻尼季节ETS,2015-09-01,1107,811.0062738376337
全球,阻尼季节ETS,2015-10-01,1269,822.1044172636502
全球,阻尼季节ETS,2015-11-01,1172,829.3800019701916
全球,阻尼季节ETS,2015-12-01,1091,685.2408039655486
全球,阻尼季节ETS,2016-01-01,1162,1341.9756759929974
全球,阻尼季节ETS,2016-02-01,1153,1218.5770346768468
全球,阻尼季节ETS,2016-03-01,1145,1267.7090608666483
全球,阻尼季节ETS,2016-04-01,1120,1322.9853332866505
全球,阻尼季节ETS,2016-05-01,1353,1416.6638966713147
全球,阻尼季节ETS,2016-06-01,1156,1248.0436898849591
全球,阻尼季节ETS,2016-07-01,1114,1376.8490595268395
全球,阻尼季节ETS,2016-08-01,1162,1269.5183619048762
全球,阻尼季节ETS,2016-09-01,1045,1162.0800820222169
全球,阻尼季节ETS,2016-10-01,1140,1271.2571026927947
全球,阻尼季节ETS,2016-11-01,1114,1271.805090599609
全球,阻尼季节ETS,2016-12-01,923,1160.9237008253683
全球,低阶SARIMA,2012-01-01,728,410.8578771630462
全球,低阶SARIMA,2012-02-01,556,407.7732227781476
全球,低阶SARIMA,2012-03-01,655,455.03813661359385
全球,低阶SARIMA,2012-04-01,722,471.4796869089706
全球,低阶SARIMA,2012-05-01,843,496.2008279297365
全球,低阶SARIMA,2012-06-01,775,504.9322635711819
全球,低阶SARIMA,2012-07-01,740,482.29505919045187
全球,低阶SARIMA,2012-08-01,812,439.3833408283251
全球,低阶SARIMA,2012-09-01,648,431.25014575013256
全球,低阶SARIMA,2012-10-01,777,453.09829995068384
全球,低阶SARIMA,2012-11-01,688,589.1274940727178
全球,低阶SARIMA,2012-12-01,578,450.108483941653
全球,低阶SARIMA,2013-01-01,837,688.6356792290716
全球,低阶SARIMA,2013-02-01,694,629.0477762747178
全球,低阶SARIMA,2013-03-01,798,701.6983647703144
全球,低阶SARIMA,2013-04-01,993,748.8893571323646
全球,低阶SARIMA,2013-05-01,1106,795.4243689632762
全球,低阶SARIMA,2013-06-01,857,759.5266018419137
全球,低阶SARIMA,2013-07-01,1169,773.0412925551858
全球,低阶SARIMA,2013-08-01,1037,745.6798164568652
全球,低阶SARIMA,2013-09-01,955,687.1924684715544
全球,低阶SARIMA,2013-10-01,1162,720.7400155733144
全球,低阶SARIMA,2013-11-01,1214,777.588621270572
全球,低阶SARIMA,2013-12-01,1213,695.6353740107808
全球,低阶SARIMA,2014-01-01,1358,1329.0128960960078
全球,低阶SARIMA,2014-02-01,1389,1223.9176804472277
全球,低阶SARIMA,2014-03-01,1522,1307.4171108418927
全球,低阶SARIMA,2014-04-01,1473,1411.471161806133
全球,低阶SARIMA,2014-05-01,1673,1504.73816270063
全球,低阶SARIMA,2014-06-01,1404,1359.9105864828805
全球,低阶SARIMA,2014-07-01,1729,1497.5028794669774
全球,低阶SARIMA,2014-08-01,1357,1444.1458129616492
全球,低阶SARIMA,2014-09-01,1289,1372.110908439874
全球,低阶SARIMA,2014-10-01,1329,1499.4490530536198
全球,低阶SARIMA,2014-11-01,1232,1540.4838292001814
全球,低阶SARIMA,2014-12-01,1148,1472.5374774382826
全球,低阶SARIMA,2015-01-01,1534,1364.651106386968
全球,低阶SARIMA,2015-02-01,1295,1334.585970266128
全球,低阶SARIMA,2015-03-01,1183,1451.3972313222419
全球,低阶SARIMA,2015-04-01,1277,1474.0631103992455
全球,低阶SARIMA,2015-05-01,1316,1636.4615595260018
全球,低阶SARIMA,2015-06-01,1168,1403.70203801885
全球,低阶SARIMA,2015-07-01,1263,1672.216079997305
全球,低阶SARIMA,2015-08-01,1290,1420.1235695576904
全球,低阶SARIMA,2015-09-01,1107,1346.169755839576
全球,低阶SARIMA,2015-10-01,1269,1431.3927668640417
全球,低阶SARIMA,2015-11-01,1172,1388.6629135942103
全球,低阶SARIMA,2015-12-01,1091,1316.3532428839587
全球,低阶SARIMA,2016-01-01,1162,1362.4483435368904
全球,低阶SARIMA,2016-02-01,1153,1253.1556935038839
全球,低阶SARIMA,2016-03-01,1145,1311.9357084070782
全球,低阶SARIMA,2016-04-01,1120,1371.1192687496687
全球,低阶SARIMA,2016-05-01,1353,1468.2080190279257
全球,低阶SARIMA,2016-06-01,1156,1311.9512548296143
全球,低阶SARIMA,2016-07-01,1114,1448.455758004664
全球,低阶SARIMA,2016-08-01,1162,1358.2899398181855
全球,低阶SARIMA,2016-09-01,1045,1259.3331509459301
全球,低阶SARIMA,2016-10-01,1140,1378.5734350258517
全球,低阶SARIMA,2016-11-01,1114,1384.1192268285267
全球,低阶SARIMA,2016-12-01,923,1283.2742919572743
